Time, xOrient, yOrient, zOrient, xGyro, yGyro, zGyro, xAccel, yAccel, zAccel, CalS, CalA, CalG, CalM, Depth
35825, 26.12, -73.25, -82.81, -14.00, -63.38, 30.19, -2.10, 0.78, 10.26, 0, 3, 3, 0, -10
35864, 25.31, -72.31, -75.50, -32.56, -47.06, 2.63, -1.53, -0.04, 10.16, 0, 3, 3, 0, -10
35897, 25.06, -72.00, -70.81, -7.75, -26.81, -5.13, -1.22, 0.12, 10.37, 0, 3, 3, 0, -10
35930, 25.44, -72.12, -69.00, 2.50, -12.63, -11.69, -1.05, -0.53, 10.90, 0, 3, 3, 0, -10
35964, 25.87, -72.44, -68.69, 3.94, 5.56, -11.06, -1.50, 0.30, 11.80, 0, 3, 3, 0, -10
35997, 25.94, -73.37, -69.56, -23.75, 29.44, -21.81, -0.40, -1.53, 9.92, 0, 3, 3, 0, -10
36030, 25.94, -74.00, -72.06, 12.00, 29.87, -4.75, -1.05, -1.31, 9.11, 0, 3, 3, 0, -10
36067, 26.31, -74.37, -75.12, -4.25, 26.06, -9.25, -1.20, -0.20, 9.69, 0, 3, 3, 0, -10
36148, 25.87, -75.12, -78.56, -9.44, 7.31, -7.63, -1.61, -0.34, 9.68, 0, 3, 3, 0, -10
36183, 25.69, -75.50, -78.69, -18.12, 8.50, -14.13, -1.21, -1.01, 9.99, 0, 3, 3, 0, -10
36217, 25.31, -75.81, -78.94, -11.38, 7.50, 3.56, -1.19, -1.93, 9.84, 0, 3, 3, 0, -10
36255, 24.44, -75.50, -80.00, -15.88, 10.00, 11.75, -1.94, -0.34, 10.20, 0, 3, 3, 0, -10
36292, 23.25, -75.37, -81.44, -20.06, 16.25, 3.75, -1.69, -1.10, 8.18, 0, 3, 3, 0, -10
36330, 22.87, -75.37, -82.94, -7.31, 9.38, 0.31, -1.74, -1.31, 8.68, 0, 3, 3, 0, -10
36367, 22.44, -75.44, -82.94, -20.50, 1.00, -2.69, -1.14, -2.07, 8.61, 0, 3, 3, 0, -10
36405, 21.75, -75.44, -81.81, -14.31, -4.81, 2.56, -1.17, -1.88, 8.39, 0, 3, 3, 0, -10
36441, 21.50, -75.31, -80.50, -11.06, -7.69, -1.31, -1.73, -1.27, 10.34, 0, 3, 3, 0, -10
36475, 20.81, -75.37, -78.87, -39.81, -6.25, -4.25, -1.49, -2.16, 10.40, 0, 3, 3, 0, -10
36512, 18.81, -75.31, -75.50, -61.19, -9.75, 4.06, -1.34, -2.70, 9.55, 0, 3, 3, 0, -10
36547, 17.00, -74.94, -72.31, -70.87, -19.00, 10.25, -1.64, -2.18, 9.80, 0, 3, 3, 0, -10
36582, 13.81, -73.87, -58.50, -126.69, -40.94, 8.31, -1.37, -2.83, 8.77, 0, 3, 3, 0, -10
36619, 10.38, -72.75, -50.00, -162.56, -66.50, 5.81, -1.44, -2.47, 7.76, 0, 3, 3, 0, -10
36657, 6.13, -70.44, -35.69, -162.56, -90.00, -16.50, -1.26, -3.62, 9.61, 0, 3, 3, 0, -10
36692, 4.31, -69.44, -26.69, -84.19, -19.62, -24.62, -0.62, -5.59, 9.51, 0, 3, 3, 0, -10
36730, 2.75, -69.69, -21.94, -92.37, 0.50, -12.56, -0.04, -5.96, 7.13, 0, 3, 3, 0, -10
36809, 359.06, -69.75, -10.63, -136.13, -3.00, -31.37, 0.47, -6.56, 7.38, 0, 3, 3, 0, -10
36846, 355.06, -69.87, -1.12, -197.44, -0.44, -11.06, 0.69, -8.97, 5.20, 0, 3, 3, 3, -10
36881, 351.69, -70.00, 3.81, -145.63, 9.38, -3.56, -0.15, -6.59, 6.06, 0, 3, 3, 3, -10
36919, 347.88, -70.69, 11.69, -183.50, 29.25, -19.69, 0.70, -7.31, 6.14, 0, 3, 3, 3, -10
36954, 341.69, -71.37, 22.62, -259.06, 6.50, -1.69, 0.11, -11.43, 0.19, 0, 3, 3, 3, -10
36992, 338.13, -71.31, 27.25, -154.31, 5.94, 5.25, 0.33, -8.92, 2.41, 0, 3, 3, 3, -10
37043, 332.75, -72.00, 34.69, -88.12, 9.38, 4.25, 0.14, -9.61, -0.34, 0, 3, 3, 3, -10
37076, 331.56, -72.31, 36.19, -32.81, 10.63, 4.94, -0.22, -8.88, 0.08, 0, 3, 3, 3, -10
37111, 331.31, -72.50, 37.00, 4.44, 1.94, -6.75, -0.10, -8.94, 0.68, 0, 3, 3, 3, -10
37149, 331.81, -72.37, 37.81, 6.38, 2.81, -8.25, 0.32, -10.14, -0.13, 0, 3, 3, 3, -10
37183, 332.44, -72.25, 37.25, 21.12, -5.00, -0.25, 0.38, -10.03, 1.24, 0, 3, 3, 3, -10
37222, 332.75, -72.19, 36.38, 17.06, -0.94, 7.00, 0.11, -10.36, -0.10, 0, 3, 3, 3, -10
37259, 333.25, -72.31, 34.13, 34.75, -2.88, 11.44, 0.26, -10.10, 2.29, 0, 3, 3, 3, -10
37294, 334.13, -73.31, 29.69, 91.25, 23.19, 41.75, 1.09, -11.94, 0.06, 0, 3, 3, 3, -10
37327, 334.88, -75.00, 20.31, 159.88, 30.50, 91.69, 0.12, -12.00, 0.07, 0, 3, 3, 3, -10
37362, 337.13, -76.56, 2.69, 222.31, 36.63, 106.06, -0.86, -8.37, 4.37, 0, 3, 3, 3, -10
37444, 345.69, -75.81, -52.25, 355.13, 25.50, 72.69, -3.25, -3.83, 6.73, 0, 3, 3, 3, -10
37482, 354.63, -74.50, -72.37, 248.69, 26.94, 36.81, -2.83, -4.05, 7.31, 0, 3, 3, 3, -10
37520, 359.75, -73.50, -82.31, 174.06, 12.88, 21.44, -3.05, -3.57, 8.32, 0, 3, 3, 3, -10
37556, 4.63, -72.81, -90.50, 153.63, 15.31, 19.12, -3.05, -3.49, 8.62, 0, 3, 3, 3, -10
37592, 8.00, -72.31, -95.25, 129.06, 4.94, 15.94, -3.37, -2.22, 10.22, 0, 3, 3, 3, -10
37626, 10.94, -71.75, -99.56, 78.44, 9.25, 16.44, -2.59, -3.32, 6.74, 0, 3, 3, 3, -10
37664, 13.69, -71.12, -102.62, 142.19, -7.06, 17.25, -3.49, -0.33, 10.27, 0, 3, 3, 3, -10
37699, 17.69, -70.69, -105.75, 70.06, -8.75, 11.88, -2.78, -1.95, 7.08, 0, 3, 3, 3, -10
37733, 19.94, -70.31, -106.31, 86.56, -24.12, 18.31, -3.24, -0.05, 9.91, 0, 3, 3, 3, -10
37766, 21.56, -70.31, -104.69, 5.81, -28.94, 1.25, -2.78, -0.53, 9.78, 0, 3, 3, 3, -10
37801, 21.81, -70.50, -102.37, 2.19, -29.19, 1.81, -2.82, -0.31, 8.82, 0, 3, 3, 3, -10
37834, 22.12, -70.75, -99.75, -14.50, -31.44, -8.63, -2.49, -0.46, 9.97, 0, 3, 3, 3, -10
37873, 21.62, -71.31, -95.37, -29.37, -29.44, -5.38, -2.13, -1.60, 8.80, 0, 3, 3, 3, -10
37908, 21.50, -71.37, -91.87, -4.56, -22.94, -1.25, -2.31, -0.06, 9.36, 0, 3, 3, 3, -10
37942, 22.00, -71.56, -90.50, 10.38, -15.56, -7.63, -2.85, 0.52, 10.50, 0, 3, 3, 3, -10
37977, 22.44, -71.94, -90.00, -2.75, -0.94, -13.19, -1.84, -1.62, 8.08, 0, 3, 3, 3, -10
38013, 23.12, -72.31, -89.69, 13.75, -9.31, -6.06, -1.92, -0.93, 8.79, 0, 3, 3, 3, -10
38091, 23.56, -72.94, -87.62, -3.13, 2.06, -3.19, -1.64, -1.82, 8.81, 0, 3, 3, 3, -10
38127, 23.75, -72.87, -87.75, -0.81, -3.06, 1.75, -2.10, -0.40, 10.35, 0, 3, 3, 3, -10
38165, 23.31, -72.87, -87.06, -22.94, -1.06, -0.81, -2.20, -0.36, 10.23, 0, 3, 3, 3, -10
38199, 22.37, -72.94, -86.19, -22.94, 2.00, -0.63, -1.87, -1.22, 9.14, 0, 3, 3, 3, -10
38233, 21.81, -72.94, -85.81, -17.50, 1.19, 1.88, -1.99, -0.98, 9.95, 0, 3, 3, 3, -10
38267, 21.06, -72.87, -85.50, -34.13, 7.31, 1.88, -1.95, -1.52, 10.29, 0, 3, 3, 3, -10
38305, 19.19, -72.75, -85.00, -52.06, 10.63, 5.44, -1.61, -2.95, 8.80, 0, 3, 3, 3, -10
38342, 17.00, -72.12, -84.94, -30.69, 11.19, 24.81, -1.89, -2.18, 10.12, 0, 3, 3, 3, -10
38378, 15.06, -71.31, -85.37, -46.88, 20.44, 26.31, -1.41, -2.71, 10.53, 0, 3, 3, 3, -10
38415, 11.75, -70.25, -86.69, -52.56, 33.19, 31.06, -1.61, -2.64, 8.53, 0, 3, 3, 3, -10
38449, 8.38, -68.75, -88.31, -20.75, 23.44, 45.25, -2.93, -2.00, 6.80, 0, 3, 3, 3, -10
38482, 7.06, -67.56, -89.44, 5.44, 10.69, 39.13, -3.17, -1.14, 9.49, 0, 3, 3, 3, -10
38519, 5.50, -66.31, -90.56, -12.00, 18.75, 28.81, -3.05, -1.55, 8.83, 0, 3, 3, 3, -10
38556, 4.31, -65.50, -91.87, -0.19, 22.25, 28.37, -3.28, -1.06, 7.97, 0, 3, 3, 3, -10
38590, 3.56, -64.69, -93.44, 12.56, 9.13, 13.56, -3.43, -0.77, 8.29, 0, 3, 3, 3, -10
38628, 3.56, -64.56, -93.69, -0.31, -1.88, 1.56, -3.30, -0.99, 9.36, 0, 3, 3, 3, -10
38709, 3.94, -65.12, -92.87, 6.25, -8.69, -8.38, -2.80, -2.22, 9.47, 0, 3, 3, 3, -10
38743, 4.38, -65.37, -92.31, -0.88, -7.69, -7.31, -3.18, -1.66, 8.20, 0, 3, 3, 3, -10
38780, 4.88, -65.69, -91.87, 10.63, -2.75, -12.06, -2.84, -2.50, 9.83, 0, 3, 3, 3, -10
38817, 5.50, -66.00, -92.75, 12.50, 9.75, -3.69, -2.85, -2.60, 9.05, 0, 3, 3, 3, -10
38851, 5.75, -66.00, -93.94, 4.56, 7.44, -0.75, -3.02, -1.76, 8.31, 0, 3, 3, 3, -10
38885, 6.00, -66.06, -94.19, 11.13, -3.38, -1.06, -3.13, -1.73, 7.81, 0, 3, 3, 3, -10
38921, 6.44, -66.19, -93.81, -1.25, -7.06, -6.13, -2.96, -1.89, 9.27, 0, 3, 3, 3, -10
38958, 6.75, -66.37, -93.50, 4.06, -2.19, -4.06, -2.93, -1.87, 9.42, 0, 3, 3, 3, -10
38994, 7.00, -66.50, -93.50, 4.88, -3.94, -2.44, -2.89, -2.26, 8.16, 0, 3, 3, 3, -10
39030, 7.44, -66.62, -93.31, 6.31, -7.25, -3.75, -3.04, -1.84, 9.57, 0, 3, 3, 3, -10
39066, 7.63, -66.81, -93.00, -1.69, 0.69, -3.75, -2.79, -2.11, 9.59, 0, 3, 3, 3, -10
39101, 7.63, -66.81, -93.12, 6.50, -0.25, 1.81, -3.07, -1.43, 8.97, 0, 3, 3, 3, -10
39152, 7.94, -66.94, -93.25, 1.75, -0.19, -5.00, -2.84, -1.75, 9.27, 0, 3, 3, 3, -10
39186, 8.13, -67.06, -93.44, 2.63, 3.31, -3.06, -2.76, -2.04, 9.42, 0, 3, 3, 3, -10
39223, 8.25, -67.06, -94.25, 11.75, 7.31, 1.25, -2.91, -1.75, 8.92, 0, 3, 3, 3, -10
39260, 8.50, -67.00, -95.12, 10.13, 7.75, -0.06, -3.04, -1.56, 8.82, 0, 3, 3, 3, -10
39293, 8.56, -67.00, -95.81, 1.63, 6.19, -0.12, -2.94, -1.82, 9.32, 0, 3, 3, 3, -10
39372, 8.88, -66.94, -98.31, 11.50, 13.06, -5.13, -3.26, -1.39, 8.82, 0, 3, 3, 3, -10
39409, 9.38, -67.06, -99.87, 15.50, 7.56, -3.38, -3.37, -1.71, 8.49, 0, 3, 3, 3, -10
39443, 9.81, -67.12, -100.56, 6.88, 3.31, -8.44, -3.71, -1.06, 9.16, 0, 3, 3, 3, -10
39482, 10.44, -67.50, -101.31, 6.88, 4.56, -10.31, -3.37, -1.34, 9.55, 0, 3, 3, 3, -10
39516, 10.81, -67.75, -102.56, 1.50, 12.38, -8.63, -2.99, -1.56, 9.89, 0, 3, 3, 3, -10
39548, 10.63, -67.81, -103.87, -4.38, 22.75, -4.13, -2.76, -1.72, 9.07, 0, 3, 3, 3, -10
39583, 10.38, -67.62, -105.69, 7.75, 26.44, 2.69, -3.13, -1.58, 8.26, 0, 3, 3, 3, -10
39618, 10.00, -67.12, -107.81, 13.13, 15.25, 9.75, -4.25, -1.39, 5.30, 0, 3, 3, 3, -10
39652, 10.88, -67.31, -108.00, 14.88, -21.56, -16.81, -3.92, 0.79, 9.93, 0, 3, 3, 3, -10
39688, 11.69, -68.56, -106.62, -19.19, -10.56, -18.00, -2.36, -4.88, 9.16, 0, 3, 3, 3, -10
39724, 11.69, -68.44, -106.50, 8.50, 0.75, 10.63, -3.13, -0.96, 9.51, 0, 3, 3, 3, -10
39758, 11.44, -68.12, -106.19, -3.31, -2.63, 5.06, -3.47, -0.98, 9.53, 0, 3, 3, 3, -10
39792, 11.13, -68.06, -105.87, -5.50, 1.94, 2.56, -3.90, -0.67, 9.23, 0, 3, 3, 3, -10
39826, 11.25, -68.12, -106.50, 5.88, 5.63, -6.13, -3.64, -1.27, 8.61, 0, 3, 3, 3, -10
39863, 11.63, -68.31, -107.06, 4.19, 2.25, -7.31, -3.18, -1.58, 9.13, 0, 3, 3, 3, -10
39900, 11.63, -68.44, -107.12, -4.00, -0.25, -0.50, -2.89, -2.28, 8.90, 0, 3, 3, 3, -10
39982, 11.31, -68.06, -107.12, -0.31, 0.75, 0.56, -3.94, -1.20, 8.78, 0, 3, 3, 3, -10
40015, 11.25, -68.06, -107.06, 0.56, -2.50, -1.50, -3.39, -0.71, 9.34, 0, 3, 3, 3, -10
40049, 11.31, -68.19, -106.87, -0.56, -0.94, -2.50, -3.46, -0.99, 8.71, 0, 3, 3, 3, -10
40085, 11.56, -68.25, -106.87, 5.81, -3.38, -3.44, -3.62, -1.45, 8.94, 0, 3, 3, 3, -10
40121, 12.00, -68.50, -107.00, 3.13, -1.25, -5.56, -3.18, -1.78, 8.99, 0, 3, 3, 3, -10
40158, 12.19, -68.62, -106.87, -0.50, -3.94, -1.31, -3.28, -1.72, 9.55, 0, 3, 3, 3, -10
40192, 12.13, -68.62, -106.81, -3.00, 1.56, 0.44, -3.46, -1.55, 8.83, 0, 3, 3, 3, -10
40226, 12.19, -68.62, -107.12, 5.94, 2.94, -1.31, -3.36, -1.03, 9.18, 0, 3, 3, 3, -10
40263, 12.88, -69.50, -103.37, 3.56, 2.06, -2.63, -3.11, -1.36, 9.40, 0, 3, 3, 3, -10
40297, 12.94, -69.50, -103.69, 3.69, 5.19, 1.94, -3.53, -1.39, 8.42, 0, 3, 3, 3, -10
40334, 13.00, -69.37, -104.25, 5.25, 1.06, 0.63, -3.61, -1.16, 8.39, 0, 3, 3, 3, -10
40367, 13.25, -69.44, -104.37, 5.88, -1.69, -1.63, -3.29, -1.24, 9.44, 0, 3, 3, 3, -10
40400, 13.38, -69.44, -104.62, 1.19, 3.69, 1.12, -3.39, -1.77, 8.11, 0, 3, 3, 3, -10
40436, 13.50, -69.37, -104.75, 7.50, -1.81, 2.31, -3.63, -0.89, 8.63, 0, 3, 3, 3, -10
40471, 13.75, -69.44, -104.62, 5.75, -4.00, -2.75, -3.57, -0.73, 9.34, 0, 3, 3, 3, -10
40506, 14.00, -69.56, -104.69, 0.81, -0.44, -4.75, -3.41, -1.24, 9.39, 0, 3, 3, 3, -10
40543, 14.19, -69.62, -105.06, 8.13, 1.88, 0.69, -3.57, -1.27, 8.69, 0, 3, 3, 3, -10
40620, 14.63, -69.69, -105.44, 0.31, 0.50, -1.00, -3.37, -1.40, 8.80, 0, 3, 3, 3, -10
40653, 14.63, -69.69, -105.62, 3.38, 0.88, 0.69, -3.53, -1.06, 8.55, 0, 3, 3, 3, -10
40689, 14.81, -69.69, -105.69, 2.06, -2.56, -2.06, -3.34, -1.03, 9.05, 0, 3, 3, 3, -10
40725, 15.00, -69.81, -105.50, 0.00, -2.69, -1.81, -3.33, -1.10, 9.52, 0, 3, 3, 3, -10
40760, 15.00, -69.81, -105.44, 0.19, 2.69, 1.44, -3.37, -0.99, 8.65, 0, 3, 3, 3, -10
40797, 15.00, -69.75, -105.62, 5.50, -0.19, 0.88, -3.35, -0.84, 8.88, 0, 3, 3, 3, -10
40830, 15.13, -69.81, -105.37, -1.31, -3.69, -2.19, -3.25, -1.47, 9.34, 0, 3, 3, 3, -10
40868, 15.06, -69.81, -105.31, -0.88, 2.00, 1.69, -3.39, -1.33, 9.10, 0, 3, 3, 3, -10
40902, 15.00, -69.75, -105.50, 3.75, -1.31, 0.19, -3.44, -0.52, 9.16, 0, 3, 3, 3, -10
40939, 15.00, -69.81, -105.37, -4.56, -0.37, -2.06, -3.21, -1.47, 9.58, 0, 3, 3, 3, -10
40974, 14.81, -69.69, -105.56, -1.37, 3.44, 2.88, -3.62, -0.94, 9.05, 0, 3, 3, 3, -10
41011, 14.63, -69.62, -105.62, -1.56, 0.75, 0.88, -3.44, -1.01, 8.82, 0, 3, 3, 3, -10
41044, 14.94, -70.31, -101.12, -1.12, -0.50, 0.50, -3.51, -1.11, 9.01, 0, 3, 3, 3, -10
41080, 16.06, -71.75, -86.44, -1.88, 1.69, 1.06, -3.30, -1.05, 8.81, 0, 3, 3, 3, -10
41116, 16.31, -71.87, -81.44, 1.12, -0.44, 2.75, -3.57, -0.51, 8.79, 0, 3, 1, 3, -10
41150, 16.31, -71.87, -81.25, -0.94, -1.88, -1.88, -3.59, -1.32, 8.58, 0, 3, 1, 3, -10
41246, 16.69, -72.06, -80.31, 2.44, -4.75, -4.19, -3.65, -1.06, 8.61, 0, 3, 1, 3, -10
41282, 17.00, -72.19, -79.94, 3.44, -5.25, -6.19, -3.14, -1.24, 9.30, 0, 3, 1, 3, -10
41313, 17.37, -72.37, -79.19, 2.06, -6.25, -3.75, -3.17, -1.57, 9.54, 0, 3, 1, 3, -10
41344, 17.37, -72.37, -78.87, -0.94, -1.06, -1.00, -3.30, -1.36, 9.58, 0, 3, 1, 3, -10
41373, 17.75, -72.37, -73.75, 2.38, 2.75, 0.25, -3.24, -1.00, 9.50, 0, 3, 1, 3, -10
41404, 17.69, -72.44, -74.06, -1.50, 4.25, 0.12, -3.08, -1.08, 9.50, 0, 3, 1, 3, -10
41434, 17.81, -72.31, -69.06, -2.38, 3.25, 1.12, -3.00, -0.91, 9.07, 0, 3, 1, 3, -10
41473, 17.69, -72.25, -69.31, 2.69, 1.25, 2.13, -3.51, -0.87, 9.11, 0, 3, 1, 3, -10
41505, 17.56, -72.25, -69.31, -5.50, 2.19, 0.63, -3.62, -1.10, 8.58, 0, 3, 1, 3, -10
41542, 17.50, -72.25, -69.37, -1.88, 1.63, -0.19, -3.49, -1.53, 8.54, 0, 3, 1, 3, -10
41576, 17.50, -72.19, -69.25, -0.06, -3.25, 0.88, -3.49, -0.90, 9.27, 0, 3, 1, 3, -10
41611, 17.44, -72.19, -69.19, -1.75, 0.81, -1.37, -3.34, -1.03, 9.17, 0, 3, 1, 3, -10
41645, 17.50, -72.25, -69.37, 2.94, -0.19, -1.31, -3.39, -0.95, 9.07, 0, 3, 1, 3, -10
41682, 17.56, -72.31, -69.06, -2.06, -2.50, -1.81, -3.46, -1.57, 9.05, 0, 3, 1, 3, -10
41718, 17.56, -72.31, -69.12, -0.06, 2.81, 0.81, -3.38, -1.44, 8.96, 0, 3, 1, 3, -10
41752, 18.19, -71.75, -59.31, -1.88, 1.94, 1.12, -3.29, -1.44, 8.80, 0, 3, 1, 3, -10
41833, 18.87, -69.94, -46.75, -1.06, 0.25, 2.75, -3.68, -1.15, 9.02, 0, 3, 1, 3, -10
41868, 18.69, -69.87, -46.81, -2.63, 0.06, 1.69, -3.69, -1.36, 8.44, 0, 3, 1, 3, -10
41902, 18.69, -69.81, -46.75, -2.06, -2.63, -0.06, -3.68, -1.08, 9.02, 0, 3, 1, 3, -10
41939, 18.69, -69.87, -46.50, -0.63, 2.06, -1.19, -2.92, -1.30, 9.54, 0, 3, 1, 3, -10
41975, 18.56, -69.87, -46.81, 3.44, 3.19, 2.75, -3.40, -0.90, 9.06, 0, 3, 1, 3, -10
42009, 18.44, -69.81, -47.13, -1.31, -0.37, 2.50, -3.60, -0.86, 8.90, 0, 3, 1, 3, -10
42045, 18.37, -69.81, -47.06, -1.44, -0.19, 0.19, -3.60, -1.68, 8.63, 0, 3, 1, 3, -10
42080, 18.25, -69.87, -47.31, 0.44, 3.56, 1.88, -3.56, -1.45, 8.34, 0, 3, 1, 3, -10
42116, 18.31, -69.87, -47.56, -0.31, -0.31, 0.94, -3.33, -0.85, 9.13, 0, 3, 1, 3, -10
42152, 18.31, -69.81, -47.25, -0.31, -2.69, -1.88, -3.29, -0.91, 9.47, 0, 3, 1, 3, -10
42186, 18.37, -69.87, -47.13, 0.69, 0.44, -0.37, -3.50, -0.81, 9.52, 0, 3, 1, 3, -10
42223, 18.37, -69.87, -47.06, -0.94, 0.63, -1.50, -3.58, -1.02, 9.26, 0, 3, 1, 3, -10
42257, 18.37, -69.94, -46.88, -3.63, 1.31, -1.63, -3.46, -1.70, 8.78, 0, 3, 1, 3, -10
42293, 18.31, -70.00, -46.88, -1.88, 2.44, 0.25, -3.43, -1.50, 8.94, 0, 3, 1, 3, -10
42327, 18.56, -69.37, -43.38, 0.12, 3.63, 0.37, -3.24, -0.96, 8.51, 0, 3, 1, 3, -10
42363, 18.62, -69.44, -43.44, 1.81, -2.00, -0.63, -3.48, -0.70, 8.92, 0, 3, 1, 3, -10
42398, 18.69, -69.44, -42.75, -9.06, -1.25, -4.25, -3.50, -1.91, 8.42, 0, 3, 1, 3, -10
42477, 18.81, -69.50, -42.56, -4.25, -1.06, -4.13, -3.47, -1.72, 8.70, 0, 3, 1, 3, -10
42511, 18.87, -69.56, -42.50, 3.75, 1.25, -0.94, -3.26, -1.29, 9.34, 0, 3, 1, 3, -10
42547, 18.81, -69.62, -42.56, -3.75, 1.94, -0.31, -2.84, -1.13, 9.04, 0, 3, 1, 3, -10
42587, 18.94, -68.75, -38.88, -6.75, -5.19, 0.69, -3.45, -1.27, 8.84, 0, 3, 1, 3, -10
42621, 18.87, -68.62, -38.38, -0.69, -1.50, 0.69, -3.39, -1.27, 9.41, 0, 3, 1, 3, -10
42655, 18.75, -68.56, -38.75, 3.88, 2.56, 4.31, -3.55, -0.79, 9.44, 0, 3, 1, 3, -10
42689, 18.69, -68.62, -39.13, -0.31, 3.25, -1.81, -3.40, -1.59, 8.58, 0, 3, 1, 3, -10
