Time, xOrient, yOrient, zOrient, xGyro, yGyro, zGyro, xAccel, yAccel, zAccel, CalS, CalA, CalG, CalM, Depth
21409, 344.69, -6.31, -5.38, 4.19, -4.50, -5.94, -1.29, 0.56, 9.50, 3, 3, 3, 3, -10
21446, 344.94, -6.19, -5.44, -0.50, -4.06, -9.69, -0.64, 0.06, 10.38, 3, 3, 3, 3, -10
21484, 345.31, -6.19, -5.19, -13.19, -0.25, -10.50, -0.50, -0.16, 9.86, 3, 3, 3, 3, -10
21520, 345.63, -6.38, -4.63, -12.94, 5.25, -8.13, -0.96, -0.33, 9.88, 3, 3, 3, 3, -10
21556, 345.75, -6.63, -4.25, -9.94, 9.50, -4.50, -1.04, -0.25, 9.35, 3, 3, 3, 3, -10
21591, 345.81, -6.94, -4.13, -0.06, 7.81, -0.94, -1.18, 0.48, 9.62, 3, 3, 3, 3, -10
21626, 345.88, -7.19, -3.94, -7.88, 5.63, -6.75, -1.01, -0.21, 10.04, 3, 3, 3, 3, -10
21706, 346.44, -7.94, -3.56, -8.25, 17.94, 1.50, -1.77, -0.29, 8.50, 3, 3, 3, 3, -10
21740, 346.38, -8.38, -3.50, -0.31, 6.38, 2.50, -1.41, -0.55, 8.96, 3, 3, 3, 3, -10
21776, 346.44, -8.56, -3.69, 5.88, 6.63, 5.75, -1.44, -0.04, 9.04, 3, 3, 3, 3, -10
21812, 346.25, -8.63, -3.88, 1.44, 0.50, 6.44, -1.63, 0.50, 9.73, 3, 3, 3, 3, -10
21846, 346.13, -8.69, -3.75, -4.75, 2.00, 2.13, -1.48, 0.25, 8.82, 3, 3, 3, 3, -10
21881, 346.19, -8.63, -3.88, 8.44, -4.13, -0.25, -1.29, -0.37, 8.94, 3, 3, 3, 3, -10
21918, 346.31, -8.44, -4.31, 9.44, -5.63, 0.69, -1.05, -0.19, 9.88, 3, 3, 3, 3, -10
21952, 346.31, -8.31, -4.63, 7.69, -2.31, 4.50, -1.28, -0.13, 9.29, 3, 3, 3, 3, -10
21988, 346.19, -8.19, -4.94, 12.44, -1.88, 4.50, -1.35, 0.19, 9.73, 3, 3, 3, 3, -10
22024, 346.13, -8.13, -5.25, 9.44, -2.50, 6.00, -1.32, 0.11, 9.59, 3, 3, 3, 3, -10
22057, 346.00, -8.00, -5.31, 6.00, -3.38, 8.75, -1.44, 0.61, 10.03, 3, 3, 3, 3, -10
22091, 345.69, -8.06, -5.69, 10.75, 6.44, 7.50, -1.57, 0.94, 10.25, 3, 3, 3, 3, -10
22129, 345.50, -8.31, -5.81, -1.94, 8.13, 4.19, -1.79, 1.00, 8.69, 3, 3, 3, 3, -10
22166, 345.50, -8.38, -5.56, -12.44, 0.75, -3.56, -1.39, 0.51, 9.69, 3, 3, 3, 3, -10
22200, 345.56, -8.50, -5.13, -15.31, 3.94, -4.56, -1.74, 1.06, 9.14, 3, 3, 3, 3, -10
22238, 345.88, -8.75, -4.63, -7.81, 7.56, -9.69, -2.49, 0.69, 7.09, 3, 3, 3, 3, -10
22319, 347.31, -8.69, -3.94, -21.69, -2.06, -21.81, -0.94, -0.42, 8.47, 3, 3, 3, 3, -10
22353, 347.88, -8.69, -3.38, -0.88, -1.00, -14.56, -1.46, -0.11, 8.29, 3, 3, 3, 3, -10
22391, 348.50, -8.75, -4.00, 31.94, 3.88, -9.19, -1.00, -0.75, 7.19, 3, 3, 3, 3, -10
22429, 349.19, -8.81, -5.88, 90.31, -10.69, -31.25, -1.64, 1.41, 9.96, 3, 3, 3, 3, -10
22481, 350.63, -7.38, -7.44, 16.94, -39.44, -9.94, -1.76, 0.05, 12.03, 3, 3, 3, 3, -10
22519, 351.13, -6.31, -7.94, 16.31, -15.38, -10.38, -2.09, 0.77, 12.06, 3, 3, 3, 3, -10
22554, 351.69, -6.50, -8.44, 3.19, 6.94, -18.12, -2.21, 1.85, 10.07, 3, 3, 3, 3, -10
22591, 352.44, -6.69, -8.38, 2.63, 2.75, -28.50, -1.33, -0.13, 10.75, 3, 3, 3, 3, -10
22631, 353.25, -7.00, -7.88, -22.81, 4.94, -14.31, -1.46, 1.00, 9.11, 3, 3, 3, 3, -10
22669, 353.81, -7.31, -7.00, -26.25, 8.56, -23.50, -0.97, 1.31, 9.14, 3, 3, 3, 3, -10
22704, 354.31, -7.31, -6.00, -11.56, -7.13, -10.38, -0.55, 0.51, 11.42, 3, 3, 3, 3, -10
22740, 354.50, -7.69, -5.63, -7.38, 20.00, -10.00, -2.86, 2.43, 8.58, 3, 3, 3, 3, -10
22777, 357.13, -8.81, -4.94, -48.06, 32.75, -103.94, 2.10, -0.46, 7.89, 3, 3, 3, 3, -10
22813, 359.00, -9.50, -3.25, -10.69, -8.00, -36.31, -0.12, -2.92, 6.36, 3, 3, 3, 3, -10
22851, 0.25, -8.88, -3.94, 50.25, -26.12, -31.19, -1.87, -0.64, 8.98, 3, 3, 3, 3, -10
22887, 1.88, -8.25, -4.81, -13.69, -16.87, -38.75, -1.33, 0.11, 10.36, 3, 3, 3, 3, -10
22923, 2.94, -8.06, -4.25, -0.94, 4.13, -30.12, -0.88, -1.78, 9.98, 3, 3, 3, 3, -10
23000, 4.88, -8.56, -4.88, -4.81, -4.19, -26.37, -2.03, 1.81, 10.67, 2, 3, 3, 3, -10
23034, 5.94, -9.13, -4.44, 8.25, 15.75, -20.25, -0.57, -1.06, 7.91, 2, 3, 3, 3, -10
23071, 6.44, -9.38, -5.25, 39.13, 3.38, -18.12, -1.60, 1.13, 8.84, 2, 3, 3, 3, -10
23108, 7.38, -9.50, -6.06, 3.63, -1.12, -19.12, 0.24, -2.55, 9.11, 1, 3, 3, 3, -10
23143, 7.13, -9.25, -6.25, 13.38, -9.25, 25.50, -1.72, 0.71, 10.00, 1, 3, 3, 3, -10
23176, 6.06, -8.75, -8.00, 32.69, -2.50, 26.00, -2.68, 3.83, 11.05, 1, 3, 3, 3, -10
23208, 6.06, -8.63, -9.13, 59.94, -13.06, -12.13, -0.07, 5.82, 6.62, 0, 3, 3, 3, -10
23244, 6.44, -8.06, -9.19, -66.62, -6.56, -4.06, 1.19, 2.23, 13.72, 0, 3, 3, 3, -10
23276, 6.19, -8.31, -9.94, -2.44, 11.75, 17.87, -1.95, 0.36, 8.62, 0, 3, 3, 3, -10
23313, 5.38, -8.38, -9.88, -6.63, 4.31, 27.31, 3.13, 1.58, 8.59, 0, 3, 3, 3, -10
23347, 5.00, -7.31, -9.13, -46.94, -41.81, -1.63, 0.39, -0.10, 7.99, 0, 3, 3, 3, -10
23383, 4.88, -6.00, -8.38, -19.69, -44.31, -2.13, -0.73, 1.12, 11.65, 0, 3, 3, 3, -10
23416, 5.13, -5.13, -8.00, -9.13, -13.81, -10.31, -1.67, 0.60, 9.64, 0, 3, 3, 3, -10
23450, 5.44, -4.94, -7.63, -10.13, -6.19, -11.63, 0.25, 0.86, 9.97, 0, 3, 3, 3, -10
23485, 5.69, -4.94, -7.50, 2.69, 6.00, -7.25, -1.52, 1.83, 9.37, 0, 3, 3, 3, -10
23525, 6.25, -5.44, -7.56, 6.38, 9.88, -29.56, 0.39, 1.82, 10.52, 0, 3, 3, 3, -10
23603, 8.81, -5.13, -6.94, -5.19, -18.87, -17.37, -1.85, 1.36, 8.91, 0, 3, 3, 3, -10
23638, 9.38, -4.25, -6.06, -50.13, -13.13, -17.81, 0.23, -1.23, 11.11, 0, 3, 3, 3, -10
23674, 10.06, -4.94, -5.44, -12.31, 28.12, -13.31, -1.00, 0.44, 9.04, 0, 3, 3, 3, -10
23708, 10.69, -5.44, -5.13, 7.94, 14.31, -24.50, -0.61, 1.13, 10.32, 0, 3, 3, 3, -10
23746, 11.50, -5.94, -4.81, -23.87, 13.63, -28.62, -1.28, 0.42, 10.08, 0, 3, 3, 3, -10
23785, 11.56, -6.56, -4.38, -6.81, 7.69, 6.75, -2.13, 0.00, 7.87, 0, 3, 3, 3, -10
23819, 11.06, -6.81, -4.63, 1.81, 7.38, 20.87, -0.59, 0.40, 9.21, 0, 3, 3, 3, -10
23853, 10.44, -6.81, -4.75, 8.63, -0.12, 17.37, 1.11, 1.01, 10.17, 0, 3, 3, 3, -10
23888, 10.19, -6.94, -4.88, -4.63, 2.88, 10.94, -2.07, -0.18, 9.44, 0, 3, 3, 3, -10
23924, 9.81, -7.13, -4.94, -0.37, 15.06, 7.94, -2.12, -0.69, 9.34, 0, 3, 3, 3, -10
23958, 9.63, -7.75, -5.13, 3.63, 24.44, 7.38, -0.06, 0.12, 8.25, 0, 3, 3, 3, -10
23998, 9.50, -8.31, -5.38, 5.06, 5.94, 1.56, -3.34, 3.02, 10.51, 0, 3, 3, 3, -10
24032, 9.63, -7.56, -4.94, -8.69, -38.00, -4.56, -2.03, 1.00, 10.05, 0, 3, 3, 3, -10
24067, 10.00, -6.81, -4.88, 7.13, -13.69, -16.44, -1.64, 1.37, 10.93, 0, 3, 3, 3, -10
24100, 10.56, -6.38, -4.88, 2.44, -16.50, -16.50, -0.16, -1.19, 8.80, 0, 3, 3, 3, -10
24137, 11.19, -5.81, -5.25, 18.81, -27.31, -25.81, -1.62, 1.00, 9.16, 0, 3, 3, 3, -10
24172, 12.50, -4.94, -5.69, 16.75, -26.44, -37.19, 0.49, -0.55, 9.95, 0, 3, 3, 3, -10
24252, 13.25, -2.69, -6.69, 6.31, -31.81, -9.94, 0.78, -1.96, 10.86, 0, 3, 3, 3, -10
24289, 13.63, -2.56, -6.88, 12.19, -3.13, -13.69, 0.86, 1.42, 11.18, 0, 3, 3, 3, -10
24323, 13.75, -2.38, -6.69, -4.50, -3.63, 0.19, -0.60, 0.25, 9.16, 0, 3, 3, 3, -10
24356, 13.75, -2.44, -6.69, 1.50, 5.19, -0.56, -0.34, 0.15, 9.84, 0, 3, 3, 3, -10
24391, 13.69, -2.44, -6.75, -4.13, -1.19, 2.19, -0.30, 1.25, 9.41, 0, 3, 3, 3, -10
24428, 13.69, -2.44, -6.69, -1.94, 1.94, -0.75, -0.27, 0.53, 9.38, 0, 3, 3, 3, -10
24465, 13.94, -2.56, -6.69, 1.19, 0.63, -8.88, -0.42, 0.37, 9.72, 0, 3, 3, 3, -10
24501, 14.25, -2.56, -6.69, 2.56, 0.63, -11.88, -1.43, 0.46, 10.25, 0, 3, 3, 3, -10
24552, 14.94, -2.31, -6.38, -15.94, -8.69, -15.56, -0.02, -1.01, 8.93, 0, 3, 3, 3, -10
24589, 15.56, -2.25, -6.25, -1.06, -1.19, -12.06, -0.47, -0.24, 8.82, 0, 3, 3, 3, -10
24623, 15.75, -2.06, -6.50, 1.94, -3.50, -3.31, -1.63, 1.88, 9.93, 0, 3, 3, 3, -10
24656, 16.06, -2.06, -6.56, 3.13, -2.19, -11.69, -0.79, 0.99, 9.32, 0, 3, 3, 3, -10
24693, 16.69, -2.06, -6.69, 2.31, -2.00, -19.50, 0.24, 1.33, 9.76, 0, 3, 3, 3, -10
24730, 17.25, -2.06, -6.63, -3.13, -0.63, -17.44, 0.10, 0.36, 8.91, 0, 3, 3, 3, -10
24764, 18.00, -2.38, -6.94, 12.75, 9.00, -19.19, -0.25, 0.70, 9.20, 0, 3, 3, 3, -10
24801, 18.44, -2.63, -7.19, 3.88, 1.94, -13.63, 1.21, 1.24, 11.26, 0, 3, 3, 3, -10
24882, 18.56, -2.75, -6.69, -3.63, -0.19, -4.31, -0.61, 0.25, 9.25, 0, 3, 3, 3, -10
24916, 18.81, -2.75, -6.44, -0.88, -1.00, -5.31, -0.17, 0.44, 9.80, 0, 3, 3, 3, -10
24954, 19.00, -2.81, -6.63, 4.94, -2.63, -9.56, -0.13, 1.06, 9.82, 0, 3, 3, 3, -10
24988, 19.25, -2.75, -6.75, 4.13, -0.75, -5.06, -0.46, 0.25, 9.23, 0, 3, 3, 3, -10
25022, 19.31, -2.69, -6.81, 0.50, -1.31, -2.88, -0.34, 1.30, 10.06, 0, 3, 3, 3, -10
25055, 19.31, -2.69, -6.81, 1.88, 0.50, 3.81, -1.66, 1.88, 9.77, 0, 3, 3, 3, -10
25090, 19.25, -2.69, -6.81, -2.00, 0.63, 1.00, 0.27, 0.30, 9.18, 0, 3, 3, 3, -10
25123, 19.19, -2.69, -6.75, -1.88, 0.81, 1.12, 0.03, 0.72, 9.58, 0, 3, 3, 3, -10
25158, 19.19, -2.69, -6.63, -3.44, 0.63, 0.50, -0.18, 0.65, 9.52, 0, 3, 3, 3, -10
25194, 19.12, -2.63, -6.44, -1.50, 0.37, 1.19, -0.24, 0.43, 9.64, 0, 3, 3, 3, -10
25228, 19.12, -2.63, -6.25, 1.44, -0.44, 0.19, -0.30, 0.56, 9.45, 0, 3, 3, 3, -10
25263, 19.12, -2.56, -6.19, 1.44, -0.63, 0.25, -0.25, 0.64, 9.47, 0, 3, 3, 3, -10
25296, 19.12, -2.50, -6.19, 1.63, -0.75, 0.31, -0.27, 0.66, 9.42, 0, 3, 3, 3, -10
25332, 19.12, -2.50, -6.13, 0.63, -0.56, 0.25, -0.34, 0.78, 9.32, 0, 3, 3, 3, -10
25366, 19.06, -2.44, -6.06, -0.81, 0.50, 3.31, 0.02, 0.39, 9.65, 0, 3, 3, 3, -10
25405, 18.94, -2.38, -5.88, -0.06, 1.12, 5.75, -0.38, 0.74, 9.51, 0, 3, 3, 3, -10
25439, 18.87, -2.38, -5.88, -0.50, 0.12, -2.31, -0.30, 0.53, 9.52, 0, 3, 3, 3, -10
25517, 19.00, -2.38, -5.81, 1.00, -0.44, -0.06, -0.19, 0.75, 9.61, 0, 3, 3, 3, -10
25551, 19.00, -2.38, -5.81, 1.31, -0.19, -0.12, -0.34, 0.72, 9.55, 0, 3, 3, 3, -10
25587, 19.00, -2.31, -5.75, 0.12, -0.06, 0.06, -0.28, 0.53, 9.21, 0, 3, 3, 3, -10
25620, 19.00, -2.31, -5.69, -1.37, 0.37, 0.00, -0.28, 0.74, 9.52, 0, 3, 3, 3, -10
25658, 19.00, -2.31, -5.56, -0.56, 0.50, -0.12, -0.32, 0.72, 9.52, 0, 3, 3, 3, -10
25694, 19.00, -2.31, -5.50, -1.94, 0.63, -0.37, -0.27, 0.69, 9.58, 0, 3, 3, 3, -10
25728, 19.00, -2.31, -5.38, -2.56, 0.75, -0.31, -0.56, 0.42, 9.36, 0, 3, 3, 3, -10
25761, 19.06, -2.31, -5.19, -3.63, 0.75, -0.81, -0.62, 0.42, 9.25, 0, 3, 3, 3, -10
25797, 19.06, -2.31, -5.06, -7.56, 0.63, 1.25, -0.05, 1.12, 9.94, 0, 3, 3, 3, -10
25832, 19.31, -2.31, -5.06, 1.88, -1.06, -12.56, 1.10, 0.54, 9.86, 0, 3, 3, 3, -10
25869, 19.56, -2.31, -5.00, -5.50, -0.50, -4.88, 0.21, -0.06, 8.78, 0, 3, 3, 3, -10
25904, 19.62, -2.31, -4.94, -1.94, 0.06, -0.63, -0.38, 0.53, 9.39, 0, 3, 3, 3, -10
25938, 19.69, -2.38, -4.94, -1.63, -0.19, -2.06, 0.38, 0.16, 9.26, 0, 3, 3, 3, -10
25974, 19.75, -2.38, -4.94, 0.63, 0.00, -0.50, -0.57, 0.59, 9.47, 0, 3, 3, 3, -10
26009, 19.75, -2.38, -4.94, -0.44, 0.25, 0.00, -0.26, 0.57, 9.48, 0, 3, 3, 3, -10
26044, 19.75, -2.38, -4.94, 1.50, 0.00, -0.50, -0.31, 0.68, 9.57, 0, 3, 3, 3, -10
26128, 19.75, -2.31, -4.81, -0.69, 0.19, -0.63, -0.18, 0.56, 9.64, 0, 3, 3, 3, -10
26162, 19.75, -2.31, -4.75, 0.63, -0.19, 0.06, -0.27, 0.55, 9.52, 0, 3, 3, 3, -10
26198, 19.75, -2.25, -4.75, -0.50, -0.50, 0.31, -0.34, 0.59, 9.48, 0, 3, 3, 3, -10
26231, 19.75, -2.25, -4.75, 1.31, -0.50, 0.25, -0.28, 0.56, 9.52, 0, 3, 3, 3, -10
26265, 19.69, -2.19, -4.75, -0.50, 0.44, 5.69, -0.89, 0.42, 9.50, 0, 3, 3, 3, -10
26300, 19.62, -2.13, -4.69, -2.19, -1.81, 3.81, -0.12, 0.35, 9.61, 0, 3, 3, 3, -10
26340, 19.37, -2.00, -4.56, -0.44, 1.12, 8.00, -0.31, 0.19, 9.05, 0, 3, 3, 3, -10
26374, 19.19, -2.06, -4.75, 1.75, 0.25, 1.75, -0.43, 0.91, 9.78, 0, 3, 3, 3, -10
26409, 19.12, -2.06, -4.69, -3.19, -1.69, 2.94, -0.23, 0.51, 9.44, 0, 3, 3, 3, -10
26444, 19.00, -1.94, -4.63, -2.69, -2.88, 4.44, -0.06, 0.56, 9.84, 0, 3, 3, 3, -10
26478, 18.69, -1.81, -4.38, -10.06, -5.69, 17.87, 0.28, -0.18, 9.74, 0, 3, 3, 3, -10
26513, 18.00, -1.63, -4.31, 2.94, -0.88, 20.69, 0.01, 0.32, 9.47, 0, 3, 3, 3, -10
26551, 17.19, -1.56, -4.56, 5.44, -0.37, 19.44, -0.55, 0.44, 9.13, 0, 3, 3, 3, -10
26586, 16.62, -1.44, -4.81, 5.19, -1.37, 13.31, 0.05, 0.31, 9.26, 0, 3, 3, 3, -10
26636, 15.94, -1.37, -5.06, 1.19, 0.19, 15.06, -0.08, 1.13, 9.42, 0, 3, 3, 3, -10
26670, 15.75, -1.37, -4.94, -5.56, 0.63, 5.06, -0.45, 1.21, 9.75, 0, 3, 3, 3, -10
26703, 15.69, -1.44, -4.63, -11.50, 1.19, 1.00, -0.45, 0.38, 8.57, 0, 3, 3, 3, -10
26780, 15.31, -1.50, -4.38, -0.56, 3.44, 6.00, -0.46, 1.13, 9.87, 0, 3, 3, 3, -10
26815, 15.19, -1.56, -4.13, -9.50, 1.88, 3.94, 0.27, -0.29, 9.45, 0, 3, 3, 3, -10
26847, 14.88, -1.56, -4.06, 2.75, 1.75, 12.88, 0.60, 0.34, 9.51, 0, 3, 3, 3, -10
26877, 14.38, -1.63, -4.13, -5.13, 2.25, 19.25, 0.47, 0.91, 10.29, 0, 3, 3, 3, -10
26911, 13.69, -1.63, -3.69, -11.75, 4.06, 24.69, -0.06, 1.10, 9.39, 0, 3, 3, 3, -10
26944, 12.94, -1.81, -3.44, -10.19, 10.13, 24.12, 0.22, -0.85, 9.45, 0, 3, 3, 3, -10
26976, 11.88, -2.13, -3.19, -10.81, 10.69, 55.50, 1.00, -0.94, 9.38, 0, 3, 3, 3, -10
27016, 9.06, -2.31, -2.94, -1.63, 12.06, 96.69, 0.12, 0.65, 9.14, 0, 3, 3, 3, -10
27052, 5.25, -2.56, -3.06, 3.75, 11.31, 104.94, 0.06, -1.21, 8.18, 0, 3, 3, 3, -10
27085, 1.94, -2.81, -4.19, 37.94, 15.19, 118.12, -0.20, 0.73, 9.78, 0, 3, 3, 3, -10
27119, 357.38, -3.06, -5.81, 34.06, 17.56, 108.75, -0.26, 2.45, 10.94, 0, 3, 3, 3, -10
27154, 354.56, -3.19, -5.94, -15.63, 9.56, 90.44, -1.73, 2.37, 10.09, 0, 3, 3, 3, -10
27188, 351.81, -2.81, -4.94, -35.13, -2.38, 55.38, -1.16, 0.90, 10.52, 0, 3, 3, 3, -10
27225, 350.50, -2.94, -4.13, -25.37, 13.44, 42.56, -1.17, 0.75, 9.47, 0, 3, 3, 3, -10
27258, 349.13, -3.25, -3.38, -21.50, 8.44, 26.56, -1.04, 0.19, 9.40, 0, 3, 3, 3, -10
27294, 348.56, -3.50, -2.81, -16.81, 8.88, 17.00, -0.41, -1.17, 8.97, 0, 3, 3, 3, -10
27371, 346.75, -4.38, -4.00, 24.00, 27.75, 23.25, -0.34, 0.14, 10.82, 0, 3, 3, 3, -10
27407, 346.00, -5.56, -4.88, 30.19, 48.81, 25.44, -0.73, 0.63, 10.34, 0, 3, 3, 3, -10
27442, 344.81, -7.19, -5.63, 15.88, 47.00, 26.06, -1.45, 1.49, 8.50, 0, 3, 3, 3, -10
27479, 343.75, -8.88, -7.81, 70.00, 40.38, 30.62, -1.43, 2.32, 7.45, 0, 3, 3, 3, -10
27515, 343.19, -9.44, -9.44, 38.63, 14.44, 21.19, 0.49, 2.14, 9.96, 0, 3, 3, 3, -10
27548, 342.75, -10.00, -9.63, -12.38, 25.75, 3.88, -0.75, 2.04, 9.95, 0, 3, 3, 3, -10
27582, 342.50, -10.63, -9.50, -4.13, 17.94, 9.44, -1.70, 0.03, 7.73, 0, 3, 3, 3, -10
27618, 342.19, -10.63, -9.75, 10.44, -7.13, 11.75, -1.16, -0.45, 11.11, 0, 3, 3, 3, -10
27653, 341.63, -10.63, -10.06, 11.00, 17.75, 24.00, -0.92, 0.00, 9.48, 0, 3, 3, 3, -10
27689, 340.88, -11.06, -11.00, 13.06, 0.50, 8.81, -2.05, 2.30, 8.25, 1, 3, 3, 3, -10
27723, 340.75, -10.44, -10.25, -39.69, -30.81, 7.88, -1.09, 0.25, 8.63, 1, 3, 3, 3, -10
27759, 340.38, -9.88, -10.94, 45.06, 5.19, 15.56, 0.05, 2.78, 13.86, 1, 3, 3, 3, -10
27794, 339.44, -11.13, -11.31, -22.31, 42.69, 21.06, -1.94, 2.91, 9.11, 1, 3, 3, 3, -10
27828, 338.69, -12.13, -10.69, -26.50, 33.81, 22.75, 3.00, 0.49, 8.54, 2, 3, 3, 3, -10
27862, 337.44, -12.94, -9.81, -34.25, 20.50, 18.37, -2.26, 0.84, 9.34, 2, 3, 3, 3, -10
27899, 336.44, -13.56, -9.44, -1.50, 33.94, 46.63, -1.41, 1.81, 8.16, 2, 3, 3, 3, -10
27978, 331.50, -14.44, -8.69, -54.13, 17.69, 65.37, -1.80, 0.88, 8.79, 3, 3, 3, 3, -10
28012, 327.50, -14.25, -8.25, -17.12, 3.13, 121.69, -1.50, -0.92, 7.20, 3, 3, 3, 3, -10
