Time, xOrient, yOrient, zOrient, xGyro, yGyro, zGyro, xAccel, yAccel, zAccel, CalS, CalA, CalG, CalM, Depth
8509, 95.50, -8.06, 19.50, 17.00, 15.00, -9.56, 1.27, 0.45, 10.52, 0, 3, 3, 3, -10
8543, 96.12, -8.50, 18.81, 36.88, 12.63, -15.88, 0.91, -0.03, 9.38, 0, 3, 3, 3, -10
8579, 96.25, -9.00, 18.19, 10.44, 24.06, 8.19, 0.07, 1.28, 9.16, 0, 3, 3, 3, -10
8613, 96.37, -10.19, 17.81, 6.31, 37.00, -2.94, 0.08, 0.62, 9.12, 0, 3, 3, 3, -10
8648, 96.87, -10.19, 17.37, 67.12, -7.88, -18.75, 2.19, 1.41, 11.60, 0, 3, 3, 3, -10
8684, 97.31, -9.88, 16.75, 20.12, -5.38, -14.50, 0.61, 0.75, 9.87, 0, 3, 3, 3, -10
8720, 97.81, -9.50, 16.44, 19.19, -6.19, -15.00, 1.11, 2.49, 11.92, 0, 3, 3, 3, -10
8756, 98.19, -9.25, 16.44, -8.25, -1.81, -3.69, 0.46, 0.00, 8.75, 0, 3, 3, 3, -10
8788, 98.31, -9.25, 16.37, 4.50, 0.37, -3.31, 0.51, 0.78, 9.91, 0, 3, 3, 3, -10
8823, 98.44, -9.25, 16.56, -11.88, 2.63, -4.56, 0.56, 0.36, 8.62, 0, 3, 3, 3, -10
8859, 98.62, -9.25, 16.75, -4.88, 1.81, -11.13, 1.54, -0.25, 8.79, 0, 3, 3, 3, -10
8896, 98.69, -9.25, 16.87, 3.25, -0.63, -0.19, 0.90, 0.24, 8.04, 0, 3, 3, 3, -10
8931, 98.75, -9.19, 16.31, -22.56, -0.56, 4.19, 0.77, -0.84, 7.47, 0, 3, 3, 3, -10
8967, 77.00, -9.25, 16.50, -2.31, 2.00, 2.00, 1.29, -0.24, 8.59, 0, 3, 3, 3, -10
9000, 77.00, -9.63, 15.81, 42.56, 15.81, -1.31, 1.20, 1.01, 9.58, 0, 3, 3, 3, -10
9033, 76.75, -9.75, 15.81, 2.44, 3.19, 8.50, 1.13, 0.13, 9.93, 0, 3, 3, 3, -10
9070, 76.37, -9.81, 15.88, -8.31, -1.00, 2.69, 0.60, 0.81, 9.23, 0, 3, 3, 3, -10
9109, 76.31, -9.75, 16.06, -5.25, -1.12, 0.94, 0.67, 0.74, 9.62, 0, 3, 3, 3, -10
9143, 76.25, -9.31, 15.56, -2.13, -4.38, -1.31, 0.46, 0.89, 9.65, 0, 3, 3, 3, -10
9180, 76.44, -9.19, 15.56, 0.25, -1.63, -9.00, 0.60, 0.76, 9.69, 0, 3, 3, 3, -10
9315, 76.87, -8.38, 15.69, 0.69, -2.56, -5.31, 1.78, -0.57, 9.51, 2, 3, 3, 3, -10
9349, 76.87, -8.31, 15.69, -3.63, -0.69, 1.56, 1.05, 0.31, 9.14, 2, 3, 3, 3, -10
9383, 76.87, -8.31, 15.69, -8.19, -0.69, 3.25, 0.48, 0.27, 9.23, 2, 3, 3, 3, -10
9445, 76.75, -8.38, 16.25, -11.38, 1.12, 1.44, 0.58, 0.50, 8.74, 3, 3, 3, 3, -10
9481, 76.81, -8.63, 16.31, -3.38, 19.25, 1.81, 1.41, -0.98, 9.51, 3, 3, 3, 3, -10
9513, 76.69, -8.81, 16.12, -9.06, 11.31, 13.13, 2.14, -0.95, 7.01, 3, 3, 3, 3, -10
9546, 76.06, -9.44, 16.06, 27.06, 24.69, 14.50, 1.48, 1.65, 10.84, 3, 3, 3, 3, -10
9582, 75.75, -10.06, 15.81, 13.31, 3.69, 8.25, -0.29, 0.24, 9.49, 3, 3, 3, 3, -10
9615, 75.81, -10.19, 14.69, 21.00, 4.63, 3.56, 3.58, 0.94, 10.70, 3, 3, 3, 3, -10
9648, 75.44, -10.44, 14.56, 2.63, 6.00, 18.62, -2.79, 1.16, 6.57, 3, 3, 3, 3, -10
9684, 75.00, -10.19, 14.56, -4.69, -15.19, 17.19, 0.52, 0.38, 8.72, 3, 3, 3, 3, -10
9721, 73.94, -9.81, 14.63, 4.50, -12.63, 26.50, 1.69, 1.16, 11.82, 3, 3, 3, 3, -10
9755, 73.12, -10.44, 14.31, 6.19, 5.63, 18.50, -0.13, 1.38, 9.08, 3, 3, 3, 3, -10
9790, 72.75, -10.31, 14.38, -3.56, -10.81, 8.69, 0.13, 0.66, 9.00, 3, 3, 3, 3, -10
9825, 72.50, -10.06, 14.19, 10.94, -3.94, 5.81, 0.78, 0.67, 9.59, 3, 3, 3, 3, -10
9861, 72.31, -10.19, 14.13, -3.56, 3.31, 8.31, -0.26, 1.15, 9.23, 3, 3, 3, 3, -10
9897, 72.12, -10.31, 14.13, -2.31, -0.19, 5.00, 0.97, 0.74, 9.47, 3, 3, 3, 3, -10
9934, 72.00, -10.38, 14.13, -0.75, -0.25, 3.25, 0.73, 0.70, 9.78, 3, 3, 3, 3, -10
9968, 71.94, -10.44, 14.13, 0.75, 1.31, 1.50, 1.43, 0.59, 10.59, 3, 3, 3, 3, -10
10002, 71.69, -10.63, 14.19, -7.13, 4.25, 15.31, 0.46, 0.56, 8.68, 3, 3, 3, 3, -10
10037, 71.44, -10.75, 13.94, -2.31, 5.94, 4.00, 0.45, 1.56, 9.92, 3, 3, 3, 3, -10
10074, 71.50, -10.88, 13.88, 5.00, 1.75, -0.94, 0.74, 1.00, 9.83, 3, 3, 3, 3, -10
10115, 71.56, -10.88, 13.88, -0.31, -5.88, 0.44, 0.73, 0.54, 9.53, 3, 3, 3, 3, -10
10148, 71.69, -10.75, 13.75, 13.13, 7.06, -12.00, 0.04, 2.15, 9.83, 3, 3, 3, 3, -10
10185, 72.25, -10.69, 13.75, -0.75, -1.75, -21.94, -0.12, 0.40, 8.30, 3, 3, 3, 3, -10
10220, 72.44, -10.31, 13.81, -5.06, 2.63, 0.81, 0.34, -0.16, 8.91, 3, 3, 3, 3, -10
10254, 72.19, -10.50, 13.75, -4.69, 6.44, 14.19, 0.24, 0.07, 8.21, 3, 3, 3, 3, -10
10316, 71.37, -10.94, 13.56, -1.50, 16.00, 22.81, -0.16, 0.73, 7.52, 3, 3, 3, 3, -10
10353, 70.75, -10.94, 13.75, -16.44, -3.50, 7.00, 1.01, 1.58, 10.05, 3, 3, 3, 3, -10
10389, 70.50, -10.88, 13.75, -7.06, -4.81, 0.50, 0.60, 0.65, 9.41, 3, 3, 3, 3, -10
10426, 70.75, -10.81, 13.81, 1.19, 2.88, -11.56, 0.31, 1.58, 9.98, 3, 3, 3, 3, -10
10460, 71.56, -10.50, 13.94, 8.94, -2.56, -28.81, 0.98, 1.25, 9.85, 3, 3, 3, 3, -10
10494, 72.56, -10.25, 13.88, 6.56, -1.19, -36.31, 0.28, 1.77, 9.67, 3, 3, 3, 3, -10
10529, 73.56, -9.88, 14.06, -0.37, -6.38, -25.69, 0.87, 0.92, 9.39, 3, 3, 3, 3, -10
10568, 74.50, -9.44, 14.25, -2.94, -4.63, -22.75, 1.74, -0.46, 9.24, 3, 3, 3, 3, -10
10602, 74.62, -9.31, 14.38, 1.56, 0.25, 0.00, 0.80, 0.97, 9.53, 3, 3, 3, 3, -10
10638, 75.06, -9.38, 14.19, 5.94, 2.13, -25.00, 1.04, 0.48, 10.07, 3, 3, 3, 3, -10
10673, 75.87, -9.13, 14.31, -5.19, -0.31, -7.00, 0.62, -0.27, 8.39, 3, 3, 3, 3, -10
10707, 75.87, -9.13, 14.31, 0.50, 2.19, -0.12, 0.45, 0.23, 8.70, 3, 3, 3, 3, -10
10741, 76.12, -9.06, 14.31, -2.75, -0.69, -12.63, 0.62, 0.28, 9.00, 3, 3, 3, 3, -10
10779, 76.25, -9.00, 14.38, 0.94, -0.31, -0.25, 0.70, 0.87, 9.50, 3, 3, 3, 3, -10
10816, 76.19, -9.00, 14.38, -1.81, -0.81, 2.94, 0.70, 0.50, 9.50, 3, 3, 3, 3, -10
10851, 76.00, -9.06, 14.38, 0.50, 1.88, 5.88, 0.69, 0.56, 9.38, 3, 3, 3, 3, -10
10887, 75.75, -9.25, 14.31, 0.56, 3.63, 5.00, 0.69, 0.90, 9.35, 3, 3, 3, 3, -10
10921, 75.69, -9.31, 14.25, 1.25, 2.81, 0.81, 0.59, 0.79, 9.23, 3, 3, 3, 3, -10
10955, 75.62, -8.31, 12.56, 0.94, 2.00, 0.50, 0.57, 0.78, 9.19, 3, 3, 3, 3, -10
10992, 75.62, -7.25, 11.00, -1.50, -2.56, 1.88, 0.78, 1.09, 9.82, 3, 3, 3, 3, -10
11029, 75.50, -7.25, 11.06, -1.50, -0.56, 5.63, 0.48, 0.53, 8.97, 3, 3, 3, 3, -10
11064, 75.44, -7.25, 11.13, -3.38, -1.81, 2.63, 0.82, 0.77, 9.43, 3, 3, 3, 3, -10
11098, 75.56, -7.19, 11.13, 1.06, -0.50, -8.50, 0.86, 0.54, 9.38, 3, 3, 3, 3, -10
11132, 75.81, -7.19, 11.13, -2.75, -0.19, 2.63, 0.95, 0.35, 9.32, 3, 3, 3, 3, -10
11193, 75.75, -7.31, 11.13, 0.56, 0.12, -0.69, 0.65, 0.71, 9.06, 3, 3, 3, 3, -10
11230, 75.87, -7.25, 11.13, -2.31, -2.44, -3.75, 0.79, 0.72, 9.47, 3, 3, 3, 3, -10
11266, 76.06, -5.88, 9.50, -1.25, -1.19, -3.25, 0.70, 0.56, 9.37, 3, 3, 3, 3, -10
11299, 76.12, -4.94, 8.31, -0.63, -1.06, -0.06, 0.80, 0.71, 9.52, 3, 3, 3, 3, -10
11347, 76.25, -3.94, 6.81, 1.31, 1.19, -0.56, 0.58, 0.98, 9.25, 3, 3, 3, 3, -10
11382, 76.75, -4.00, 6.75, 2.56, 1.81, -7.69, 0.40, 0.53, 9.19, 3, 3, 3, 3, -10
11415, 77.37, -4.06, 6.75, 0.81, 1.88, 0.00, 0.69, 0.87, 9.71, 3, 3, 3, 3, -10
11448, 77.31, -4.19, 6.69, 4.06, 4.88, 4.06, 0.64, 0.91, 9.64, 3, 3, 3, 3, -10
11484, 77.56, -4.31, 6.63, -2.88, 4.19, 3.13, 0.16, 0.64, 8.42, 3, 3, 3, 3, -10
11521, 77.87, -4.25, 6.69, -2.19, -3.13, 5.69, 0.49, 0.19, 8.72, 3, 3, 3, 3, -10
11554, 77.56, -4.19, 6.75, -1.37, -0.06, 9.81, 0.31, 0.69, 9.34, 3, 3, 3, 3, -10
11590, 77.75, -4.25, 6.75, 0.56, 1.25, 2.56, 0.81, 0.53, 9.19, 3, 3, 3, 3, -10
11624, 78.12, -4.38, 6.69, 0.88, -0.37, -1.00, 0.55, 0.75, 9.52, 3, 3, 3, 3, -10
11658, 78.69, -3.63, 5.75, 0.06, 0.06, -3.69, 0.67, 0.66, 9.49, 3, 3, 3, 3, -10
11695, 78.81, -3.00, 4.81, 1.44, 1.25, -2.75, 0.61, 0.82, 9.52, 3, 3, 3, 3, -10
11731, 79.12, -2.31, 3.63, 0.88, 1.56, -2.19, 0.56, 0.76, 9.42, 3, 3, 3, 3, -10
11765, 79.62, -1.81, 2.88, -0.69, -0.31, -0.63, 0.58, 0.93, 9.35, 3, 3, 3, 3, -10
11799, 79.69, -1.19, 1.94, -0.50, -0.63, -3.63, 0.41, 0.83, 9.31, 3, 3, 3, 3, -10
11835, 80.25, -0.69, 1.37, -0.75, -3.31, -3.81, 0.63, 0.60, 9.14, 3, 3, 3, 3, -10
11871, 80.87, -0.31, 1.06, -0.56, -3.81, -1.50, 0.69, 0.89, 9.77, 3, 3, 3, 3, -10
11907, 81.44, -0.31, 1.06, 0.37, 0.63, -4.63, 0.68, 0.67, 9.41, 3, 3, 3, 3, -10
11943, 81.56, -0.31, 1.06, 0.31, 0.25, -4.44, 0.56, 0.49, 8.71, 3, 3, 3, 3, -10
11977, 82.00, -0.06, 1.19, -4.75, -7.44, 1.06, 1.22, 1.62, 10.79, 3, 3, 3, 3, -10
12011, 82.19, -0.06, 1.25, 6.13, -0.50, 0.37, 0.46, 0.49, 8.93, 3, 3, 3, 3, -10
12075, 82.44, -0.25, 1.12, 1.19, -0.44, -0.56, 0.67, 1.13, 9.51, 3, 3, 3, 3, -10
12107, 82.81, -0.12, 1.25, -6.06, -2.50, 1.00, 1.12, 1.25, 10.13, 3, 3, 3, 3, -10
12145, 82.81, -0.06, 1.31, -1.50, -1.75, -0.69, 0.88, 1.06, 9.87, 3, 3, 3, 3, -10
12184, 83.00, 0.00, 1.50, -6.31, -5.88, -1.56, 0.27, 0.59, 9.16, 3, 3, 3, 3, -10
12218, 83.31, 0.06, 1.63, -3.25, -0.88, 0.19, 0.62, 0.67, 9.80, 3, 3, 3, 3, -10
12252, 83.31, 0.12, 1.75, -6.38, -3.75, 0.44, 0.32, 1.58, 10.51, 3, 3, 3, 3, -10
12286, 83.44, 0.44, 2.63, 19.81, 0.88, -3.75, 0.49, 1.91, 11.11, 3, 3, 3, 3, -10
12323, 83.56, 0.31, 2.50, -4.06, 1.06, 0.12, 0.49, 0.16, 8.72, 3, 3, 3, 3, -10
12357, 83.56, 0.37, 2.50, -2.56, -1.00, 0.37, 0.65, 0.91, 9.66, 3, 3, 3, 3, -10
12396, 83.62, 0.44, 2.56, -1.56, -2.81, 0.63, 0.82, 0.67, 9.52, 3, 3, 3, 3, -10
12430, 83.87, 0.81, 2.25, -0.31, -1.81, 0.56, 0.92, 0.58, 9.53, 3, 3, 3, 3, -10
12467, 83.94, 1.19, 1.81, -1.19, -0.44, 0.44, 0.80, 0.44, 9.60, 3, 3, 3, 3, -10
12500, 83.94, 1.63, 1.25, -0.12, 1.56, -0.12, 0.90, 0.36, 9.22, 3, 3, 3, 3, -10
12536, 84.12, 1.75, 1.12, 1.37, -0.12, -0.37, 0.80, 0.52, 9.50, 3, 3, 3, 3, -10
12571, 84.50, 1.81, 1.00, -0.19, 0.06, -0.19, 0.74, 0.38, 9.41, 3, 3, 3, 3, -10
12608, 84.50, 2.00, 0.81, 0.25, 0.06, 0.12, 0.87, 0.69, 9.39, 3, 3, 3, 3, -10
12644, 84.69, 2.25, 0.37, 0.19, -0.31, 0.37, 0.83, 0.66, 9.76, 3, 3, 3, 3, -10
12679, 85.06, 2.25, 0.37, -0.12, 1.00, 0.44, 0.71, 0.57, 9.12, 3, 3, 3, 3, -10
12716, 85.12, 2.25, 0.37, -0.25, -1.19, 0.81, 0.79, 0.65, 9.38, 3, 3, 3, 3, -10
12750, 85.12, 2.44, 0.19, -1.31, -0.94, 0.94, 0.91, 0.54, 9.30, 3, 3, 3, 3, -10
12784, 85.25, 2.81, -0.06, -0.88, -1.00, 0.63, 0.88, 0.48, 9.33, 3, 3, 3, 3, -10
12820, 85.62, 3.00, -0.31, -0.06, -0.56, -0.31, 0.86, 0.53, 9.62, 3, 3, 3, 3, -10
12851, 85.62, 3.00, -0.31, -1.19, 1.94, 0.19, 0.87, 0.41, 9.27, 3, 3, 3, 3, -10
12887, 85.87, 3.13, -0.50, -0.94, -0.06, 0.12, 0.88, 0.55, 9.39, 3, 3, 3, 3, -10
12949, 86.00, 3.44, -0.81, 0.12, -0.81, 0.88, 1.35, 0.11, 9.38, 3, 3, 3, 3, -10
12984, 85.87, 3.63, -0.88, 9.69, -8.13, 10.38, 2.78, 2.54, 12.74, 3, 3, 3, 3, -10
13018, 85.69, 3.75, -1.06, 12.38, -3.25, 7.00, 0.96, 3.07, 12.29, 3, 3, 3, 3, -10
13051, 85.56, 3.75, -0.88, -1.25, 0.19, 1.12, 0.58, 0.22, 8.70, 3, 3, 3, 3, -10
13090, 85.75, 3.88, -1.00, 7.19, -5.13, 0.63, 1.01, 0.26, 9.40, 3, 3, 3, 3, -10
13123, 85.94, 4.00, -1.12, 1.31, -3.31, 1.63, 0.79, 0.23, 9.27, 3, 3, 3, 3, -10
13156, 85.87, 4.13, -1.19, 2.81, -4.44, 1.88, 0.90, 0.67, 9.53, 3, 3, 3, 3, -10
13191, 85.87, 4.25, -1.25, 2.13, -4.31, 3.06, 0.09, 1.34, 9.73, 3, 3, 3, 3, -10
13224, 85.75, 4.38, -1.31, 1.56, -1.44, 2.63, 0.85, 1.04, 10.26, 3, 3, 3, 3, -10
13257, 85.75, 4.38, -1.25, -2.75, 2.31, -0.88, 1.19, 0.78, 10.22, 3, 3, 3, 3, -10
13293, 85.81, 4.06, -1.06, -4.25, 9.69, -3.44, 0.91, 0.85, 9.11, 3, 3, 3, 3, -10
13330, 85.94, 3.81, -0.88, -6.38, 6.06, -2.13, 0.79, -0.79, 8.51, 3, 3, 3, 3, -10
13364, 85.94, 3.69, -0.94, 1.88, 3.19, -0.12, 0.97, 0.97, 9.12, 3, 3, 3, 3, -10
13401, 85.94, 3.63, -0.94, 1.25, -0.44, -0.81, 0.79, 0.70, 9.41, 3, 3, 3, 3, -10
13453, 86.00, 3.69, -1.00, 0.00, -0.94, -0.19, 0.93, 0.59, 9.42, 3, 3, 3, 3, -10
13488, 86.00, 3.81, -1.06, -0.50, -0.63, 0.25, 0.89, 0.63, 9.66, 3, 3, 3, 3, -10
13523, 85.94, 3.75, -1.06, -0.88, 1.37, 0.94, 0.98, 0.56, 9.16, 3, 3, 3, 3, -10
13557, 85.87, 3.75, -0.75, -18.44, -0.63, 3.06, 0.84, -0.26, 8.33, 3, 3, 3, 3, -10
13593, 85.87, 3.81, -0.75, -5.44, -1.37, 1.56, 0.94, 0.81, 10.14, 3, 3, 3, 3, -10
13629, 85.87, 3.88, -0.69, 1.12, -0.75, 0.12, 0.97, 0.55, 9.37, 3, 3, 3, 3, -10
13663, 85.87, 3.88, -0.75, 6.44, -1.88, -1.25, 1.09, 0.53, 10.01, 3, 3, 3, 3, -10
13697, 85.87, 3.81, -0.69, -5.00, 3.56, 1.00, 1.19, 0.90, 9.61, 3, 3, 3, 3, -10
13732, 85.87, 3.75, -0.69, 1.50, 1.31, -0.25, 1.09, 0.94, 9.70, 3, 3, 3, 3, -10
13764, 85.87, 3.81, -0.69, 1.50, -2.31, -0.56, 0.76, 0.34, 9.46, 3, 3, 3, 3, -10
13825, 85.81, 4.00, -0.69, 0.88, -3.63, 0.44, 0.92, 0.49, 9.62, 3, 3, 3, 3, -10
13858, 85.81, 4.06, -0.75, -0.06, 0.81, -0.56, 1.04, 0.43, 9.32, 3, 3, 3, 3, -10
13894, 85.81, 4.06, -0.75, 1.63, 1.12, -0.44, 1.02, 0.55, 9.42, 3, 3, 3, 3, -10
13929, 85.81, 4.06, -0.88, 1.06, 0.31, -0.25, 0.78, 0.56, 9.08, 3, 3, 3, 3, -10
13963, 85.81, 4.13, -0.88, 2.63, -3.88, -0.50, 0.83, 0.62, 9.62, 3, 3, 3, 3, -10
14003, 85.81, 4.25, -0.88, -2.88, -2.19, 0.50, 0.79, 0.35, 8.75, 3, 3, 3, 3, -10
14036, 85.81, 4.44, -0.94, -0.56, -3.44, 0.37, 1.22, 0.36, 9.53, 3, 3, 3, 3, -10
14070, 85.81, 4.56, -1.00, 3.69, -1.19, -0.12, 1.07, 0.84, 9.98, 3, 3, 3, 3, -10
14106, 85.81, 4.56, -1.06, 3.13, 1.56, -0.94, 0.88, 0.30, 9.07, 3, 3, 3, 3, -10
14142, 85.87, 4.50, -1.06, -0.94, 2.50, -0.19, 0.97, 0.50, 8.90, 3, 3, 3, 3, -10
14176, 85.87, 4.50, -1.12, 1.56, -2.31, -0.12, 1.08, 0.66, 9.65, 3, 3, 3, 3, -10
14215, 85.87, 4.56, -1.12, 0.44, -1.37, -0.12, 1.11, 0.45, 9.34, 3, 3, 3, 3, -10
14248, 85.87, 4.69, -1.25, -0.88, -1.37, 0.12, 1.08, 0.47, 9.32, 3, 3, 3, 3, -10
14284, 85.87, 4.81, -1.25, 0.12, -0.63, 0.25, 1.05, 0.31, 9.25, 3, 3, 3, 3, -10
14318, 85.87, 4.88, -1.37, 0.94, 0.50, -0.19, 0.98, 0.56, 9.49, 3, 3, 3, 3, -10
14355, 85.87, 4.88, -1.44, 0.12, 0.00, -0.44, 1.02, 0.63, 9.22, 3, 3, 3, 3, -10
14389, 85.87, 4.94, -1.56, -1.19, 0.06, -0.06, 0.96, 0.52, 9.46, 3, 3, 3, 3, -10
14426, 85.87, 5.00, -1.63, -0.63, -1.31, 0.19, 0.93, 0.56, 9.31, 3, 3, 3, 3, -10
14459, 85.87, 5.13, -1.63, 3.19, -3.06, -0.37, 1.16, 0.77, 10.31, 3, 3, 3, 3, -10
14496, 85.87, 5.13, -1.63, -0.37, 1.69, 0.06, 1.02, 0.49, 9.36, 3, 3, 3, 3, -10
14530, 85.87, 5.06, -1.63, -0.19, 1.37, -0.88, 1.28, 0.69, 9.52, 3, 3, 3, 3, -10
14564, 85.87, 5.06, -1.69, 0.31, 2.44, -0.75, 1.29, 0.55, 9.45, 3, 3, 3, 3, -10
14599, 85.87, 5.19, -1.75, -0.88, 1.56, 0.12, 1.19, 0.45, 9.45, 3, 3, 3, 3, -10
14635, 85.87, 5.19, -1.81, -1.94, 2.38, -0.06, 1.11, 0.44, 9.10, 3, 3, 3, 3, -10
14699, 85.87, 5.25, -1.75, -0.75, -1.94, 0.00, 1.19, 0.43, 9.25, 3, 3, 3, 3, -10
14734, 85.87, 5.31, -1.75, 0.75, -1.19, 0.00, 1.25, 0.39, 9.31, 3, 3, 3, 3, -10
14769, 85.87, 5.38, -1.81, -0.12, -1.00, 0.25, 1.34, 0.64, 9.61, 3, 3, 3, 3, -10
14804, 85.87, 5.38, -1.81, 1.00, 0.75, -0.25, 1.20, 0.58, 9.30, 3, 3, 3, 3, -10
14839, 85.87, 5.38, -1.88, 0.63, -0.12, -0.37, 1.25, 0.47, 9.30, 3, 3, 3, 3, -10
14876, 85.87, 5.50, -1.94, 0.75, 0.19, -0.37, 1.39, 0.79, 8.80, 3, 3, 3, 3, -10
14911, 85.94, 5.50, -2.00, -1.44, -1.56, -0.31, 1.61, 0.48, 9.42, 3, 3, 3, 3, -10
14943, 85.94, 5.56, -2.00, -0.69, -0.31, -0.25, 1.82, 0.52, 9.49, 3, 3, 3, 3, -10
14973, 85.87, 5.56, -2.00, 1.44, -0.88, 4.06, 1.69, 0.57, 9.54, 3, 3, 3, 3, -10
15007, 85.81, 5.63, -1.94, 0.19, -2.25, 0.94, 1.51, 0.77, 9.68, 3, 3, 3, 3, -10
15040, 85.81, 5.69, -1.88, -2.94, -3.06, 0.81, 1.46, 0.44, 9.12, 3, 3, 3, 3, -10
15071, 85.75, 5.81, -1.94, 1.69, -2.50, -0.31, 1.32, 0.79, 9.61, 3, 3, 3, 3, -10
15112, 85.81, 5.88, -1.94, -1.00, -0.19, -0.56, 1.36, 0.33, 9.12, 3, 3, 3, 3, -10
15147, 85.81, 5.81, -1.94, -0.12, 3.19, -0.69, 1.65, 0.49, 9.54, 3, 3, 3, 3, -10
15180, 85.81, 5.69, -1.94, 0.50, 3.88, -0.31, 1.81, 0.61, 9.47, 3, 3, 3, 3, -10
15213, 85.81, 6.06, -2.06, 0.00, 1.56, 0.00, 1.51, 0.56, 9.37, 3, 3, 3, 3, -10
15250, 85.81, 6.13, -2.13, -0.56, -1.50, 0.63, 1.26, 0.56, 9.16, 3, 3, 3, 3, -10
15283, 85.81, 6.25, -2.06, -1.00, -3.25, 0.37, 1.33, 0.58, 9.18, 3, 3, 3, 3, -10
15320, 85.81, 6.44, -2.13, -0.44, -2.25, 0.12, 1.53, 0.61, 9.40, 3, 3, 1, 3, -10
15353, 85.81, 6.56, -2.19, 0.25, 1.19, -0.19, 1.64, 0.56, 9.44, 3, 3, 1, 3, -10
15387, 85.81, 6.75, -2.31, 1.00, 3.06, -0.31, 1.70, 0.60, 9.54, 3, 3, 1, 3, -10
15421, 85.81, 6.88, -2.38, 0.69, 2.56, -0.19, 1.60, 0.61, 9.39, 3, 3, 1, 3, -10
15470, 85.81, 6.94, -2.44, 0.31, -1.56, 0.56, 1.47, 0.65, 9.34, 3, 3, 1, 3, -10
15504, 85.81, 7.13, -2.44, -0.81, -3.50, 0.63, 1.51, 0.51, 9.28, 3, 3, 1, 3, -10
15564, 85.81, 7.25, -2.50, 0.63, 1.44, -0.31, 1.57, 0.59, 9.47, 3, 3, 1, 3, -10
15602, 85.81, 7.31, -2.56, 0.69, 2.44, -0.63, 1.68, 0.49, 9.26, 3, 3, 1, 3, -10
15636, 85.81, 7.38, -2.56, 0.12, 0.69, -0.12, 1.47, 0.53, 9.41, 3, 3, 1, 3, -10
15670, 85.81, 7.44, -2.56, -1.31, -1.19, 0.25, 1.45, 0.49, 9.20, 3, 3, 1, 3, -10
15705, 86.31, 7.56, -2.56, -1.25, -2.19, 0.63, 1.53, 0.46, 9.10, 3, 3, 1, 3, -10
15738, 86.50, 7.75, -2.56, 0.37, -2.25, 0.50, 1.69, 0.66, 9.54, 3, 3, 1, 3, -10
15772, 86.50, 7.75, -2.56, 0.00, 0.50, -0.12, 1.71, 0.64, 9.45, 3, 3, 1, 3, -10
15810, 86.81, 7.75, -2.63, 0.31, 2.69, -0.31, 1.68, 0.53, 9.28, 3, 3, 1, 3, -10
15845, 87.12, 7.75, -2.69, 0.88, 2.44, -0.44, 1.67, 0.56, 9.44, 3, 3, 1, 3, -10
